MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,PRICE,AvgRoomsPerHousehold,AvgBedroomsPerHousehold,PopulationPerHousehold,RoomsPerBedroom
5.8722,34.0,5.734939759036145,0.9116465863453816,890.0,3.57429718875502,34.05,-117.95,2.048,1.604494382022472,0.2550561797752809,249.0,6.290748898678413
2.3929,46.0,4.454081632653061,1.1403061224489797,1296.0,3.306122448979592,34.01,-118.14,1.568,1.347222222222222,0.3449074074074074,392.0,3.9060402684563753
3.9241,16.0,5.298245614035087,0.93734335839599,1463.0,3.6666666666666665,34.11,-117.54,1.315,1.444976076555024,0.2556390977443609,399.0,5.6524064171122985
6.8758,26.0,6.991228070175438,1.0263157894736843,383.0,3.3596491228070176,34.0,-117.84,2.538,2.0809399477806787,0.3054830287206266,114.0,6.811965811965811
4.2708,47.0,6.554216867469879,1.144578313253012,558.0,3.36144578313253,37.71,-122.38,2.071,1.949820788530466,0.3405017921146953,166.0,5.726315789473684
3.6125,36.0,4.969957081545064,0.9356223175965666,619.0,2.6566523605150216,32.73,-117.08,1.225,1.8707592891760905,0.3521809369951534,233.0,5.311926605504587
2.9853,28.0,3.242857142857143,1.05,366.0,2.6142857142857143,37.33,-121.91,1.875,1.2404371584699454,0.4016393442622951,140.0,3.08843537414966
7.1366,23.0,5.685393258426966,1.0786516853932584,264.0,2.966292134831461,37.15,-122.08,2.739,1.9166666666666663,0.3636363636363636,89.0,5.270833333333334
0.8991,42.0,4.689922480620155,1.131782945736434,945.0,3.6627906976744176,32.7,-117.13,0.789,1.280423280423281,0.308994708994709,258.00000000000006,4.143835616438357
3.6885,49.0,5.184568835098336,1.0529500756429653,2363.0,3.574886535552193,37.72,-122.43,2.54,1.4502750740584005,0.294540837917901,661.0000000000001,4.923850574712644
2.3173,27.0,3.804195804195804,1.1468531468531469,1171.0,2.729603729603729,37.79,-122.24,1.25,1.393680614859095,0.4201537147736978,429.0000000000001,3.317073170731707
3.1078,33.0,5.327073552425665,1.1126760563380282,1579.0,2.4710485133020343,34.95,-120.42,1.467,2.155794806839772,0.4502849905003167,639.0,4.787623066104078
4.0729,38.0,5.271875,1.0484375,1906.0,2.978125,34.13,-118.01,2.123,1.770199370409234,0.3520461699895068,640.0,5.028315946348734
2.8269,40.0,5.089494163424124,1.0583657587548638,901.0,3.5058365758754864,33.9,-118.24,0.98,1.4517203107658156,0.3018867924528302,257.0,4.8088235294117645
6.2236,32.0,6.488789237668161,0.9573991031390134,1151.0,2.580717488789237,34.16,-117.27,1.597,2.514335360556039,0.370981754995656,446.0000000000001,6.77751756440281
2.625,51.0,5.387931034482759,1.012931034482759,452.0,1.9482758620689653,38.56,-121.45,1.212,2.765486725663717,0.519911504424779,232.00000000000003,5.319148936170212
3.045,9.0,6.475113122171946,1.1493212669683257,681.0,3.081447963800905,39.2,-121.12,1.704,2.101321585903084,0.3729809104258443,221.0,5.633858267716536
4.9528,13.0,7.521031207598372,1.162822252374491,2074.0,2.814111261872456,32.76,-116.95,2.662,2.672613307618129,0.4132111861137897,736.9999999999999,6.467911318553093
2.4306,39.0,4.899209486166008,1.0691699604743083,1990.0,3.932806324110672,37.34,-121.87,2.891,1.2457286432160803,0.2718592964824121,506.0,4.582255083179297
4.9821,13.0,6.638472032742156,1.1077762619372442,1909.0,2.6043656207366985,33.54,-117.72,2.448,2.5489785227868,0.4253535882661079,733.0,5.992610837438424
5.2742,23.0,6.254054054054054,0.918918918918919,2002.0,3.6072072072072072,34.23,-119.06,2.575,1.7337662337662336,0.2547452547452548,555.0,6.805882352941175
2.1908,46.0,5.523985239852398,1.1402214022140222,787.0,2.904059040590406,34.83,-114.6,0.481,1.9021601016518423,0.3926302414231258,271.0,4.8446601941747565
2.6667,52.0,5.342512908777969,1.1101549053356283,1498.0,2.5783132530120483,34.01,-118.32,1.28,2.0720961281708945,0.4305740987983978,581.0,4.812403100775193
2.4776,43.0,4.569832402234637,1.078212290502793,494.0,2.759776536312849,37.74,-122.17,1.016,1.6558704453441295,0.3906882591093117,179.00000000000003,4.238341968911918
1.2667,7.0,3.326241134751773,1.053191489361702,1187.0,4.209219858156028,32.54,-117.04,0.675,0.7902274641954508,0.2502106149957877,282.0,3.1582491582491583
4.0298,44.0,6.047619047619048,0.9166666666666666,791.0,2.3541666666666665,36.32,-119.31,1.09,2.56890012642225,0.3893805309734513,336.0,6.597402597402598
5.6293,15.0,6.4192307692307695,1.023076923076923,1834.0,3.526923076923077,38.03,-122.25,1.976,1.8200654307524535,0.2900763358778626,520.0,6.2744360902255645
4.0333,32.0,5.495176848874598,1.0643086816720255,2003.0,3.220257234726688,34.06,-117.94,2.102,1.706440339490764,0.3305042436345481,622.0,5.163141993957705
1.6477,32.0,3.7478991596638656,1.0273109243697478,1472.0,3.092436974789916,33.98,-118.33,1.089,1.2119565217391304,0.3322010869565217,476.0,3.648261758691207
5.8518,23.0,5.751807228915663,1.0072289156626506,1008.0,2.4289156626506023,33.87,-118.38,3.379,2.368055555555556,0.4146825396825397,415.0,5.7105263157894735
3.2723,9.0,6.34640522875817,1.1398692810457516,2098.0,2.742483660130719,34.09,-116.4,0.978,2.314108674928504,0.4156339370829361,765.0,5.567660550458716
2.4937,31.0,5.278026905829597,0.9910313901345292,744.0,3.336322869955157,36.65,-120.25,0.66,1.5819892473118282,0.2970430107526882,223.0,5.32579185520362
2.3289,17.0,5.772058823529412,1.1397058823529411,417.0,3.0661764705882355,40.61,-122.45,0.582,1.8824940047961631,0.3717026378896882,136.0,5.064516129032259
2.3241,43.0,3.556962025316456,0.940928270042194,1590.0,3.354430379746836,33.96,-118.21,1.593,1.060377358490566,0.280503144654088,474.0,3.7802690582959646
2.3438,26.0,4.616438356164384,0.9452054794520548,277.0,3.7945205479452055,36.47,-119.37,1.0,1.2166064981949458,0.2490974729241877,73.0,4.884057971014493
5.3416,31.0,5.444759206798867,0.9320113314447592,1030.0,2.917847025495751,33.85,-118.02,2.13,1.866019417475728,0.3194174757281553,353.0,5.8419452887538
4.1898,23.0,5.513097072419106,1.160246533127889,1455.0,2.24191063174114,34.26,-119.27,3.591,2.459106529209622,0.5175257731958763,649.0,4.751660026560425
4.3667,50.0,4.881782945736434,1.0406976744186047,1117.0,2.1647286821705425,34.07,-118.37,4.056,2.2551477170993737,0.4807520143240824,516.0,4.690875232774674
3.7933,22.0,6.112860892388452,1.099737532808399,1456.0,3.8215223097112863,33.25,-117.3,1.31,1.5995879120879122,0.2877747252747252,381.0,5.558472553699285
1.6833,18.0,4.6,1.068421052631579,572.0,3.0105263157894737,37.35,-120.62,0.71,1.527972027972028,0.3548951048951049,190.0,4.305418719211822
4.1218,35.0,4.943820224719101,1.0304975922953452,1362.0,2.186195826645265,34.16,-118.44,3.285,2.261380323054332,0.4713656387665199,623.0,4.797507788161993
5.225,16.0,5.502906976744186,0.9825581395348836,1461.0,4.247093023255814,37.58,-122.07,2.137,1.295687885010267,0.2313483915126625,344.0,5.600591715976332
5.1488,31.0,6.296296296296297,0.9753086419753086,1017.0,2.511111111111111,32.8,-117.07,1.81,2.5073746312684366,0.3883972468043264,405.0,6.455696202531646
2.9875,13.0,5.006908462867012,1.1347150259067358,1946.0,3.360967184801382,33.23,-117.23,1.72,1.489722507708119,0.3376156217882836,579.0,4.41248097412481
3.5057,36.0,5.544117647058823,1.0252100840336134,1111.0,2.3340336134453783,37.94,-122.07,2.051,2.3753375337533758,0.4392439243924392,476.0,5.407786885245902
1.4044,35.0,4.659147869674185,1.0726817042606516,1208.0,3.027568922305764,36.97,-120.06,0.617,1.538907284768212,0.3543046357615894,399.00000000000006,4.343457943925234
4.6957,27.0,5.514035087719298,0.9421052631578948,1760.0,3.087719298245614,34.43,-119.8,2.715,1.7857954545454546,0.3051136363636364,570.0,5.852886405959032
3.9219,15.0,4.466666666666667,1.0444444444444445,677.0,2.5074074074074075,33.74,-117.93,1.426,1.7813884785819794,0.4165435745937961,270.0,4.276595744680851
2.8231,16.0,3.956291390728477,1.1443708609271523,1240.0,1.6423841059602649,38.6,-121.44,1.375,2.408870967741936,0.6967741935483871,755.0,3.457175925925926
6.7042,18.0,6.197241379310345,1.0482758620689656,1784.0,2.460689655172414,37.53,-122.33,4.13,2.5184977578475336,0.4260089686098655,724.9999999999999,5.911842105263157
2.7411,27.0,4.684210526315789,1.0588235294117647,1346.0,4.1671826625387,35.78,-119.25,0.598,1.12407132243685,0.2540861812778603,323.0,4.423976608187134
1.9286,29.0,3.896813353566009,1.1335356600910471,1743.0,2.644916540212443,36.97,-122.02,1.953,1.4733218588640276,0.4285714285714286,659.0,3.437751004016064
3.9844,26.0,4.946043165467626,1.0287769784172662,829.0,2.9820143884892087,33.88,-118.36,2.307,1.6586248492159228,0.3449939686369119,278.0,4.807692307692308
3.5078,33.0,4.894894894894895,1.0105105105105106,1784.0,2.6786786786786787,32.74,-117.08,1.265,1.8273542600896864,0.3772421524663677,666.0,4.843982169390787
5.3738,35.0,6.444776119402985,1.0238805970149254,833.0,2.4865671641791045,33.88,-117.94,3.651,2.591836734693877,0.4117647058823529,335.0,6.294460641399417
3.8571,52.0,5.044943820224719,1.0192616372391654,1350.0,2.1669341894061,37.77,-122.47,3.667,2.328148148148148,0.4703703703703702,622.9999999999999,4.949606299212598
3.5296,7.0,5.484025559105431,1.0,1793.0,2.864217252396166,36.34,-119.27,0.837,1.9146681539319572,0.3491355270496374,626.0,5.484025559105431
4.325,43.0,5.028455284552845,0.9878048780487804,776.0,3.154471544715447,33.9,-118.1,1.66,1.5940721649484535,0.3131443298969072,246.0,5.090534979423869
1.5909,44.0,2.7336244541484715,1.1179039301310043,572.0,2.497816593886463,32.72,-117.17,2.625,1.0944055944055944,0.4475524475524475,229.0,2.4453125
2.125,36.0,3.464788732394366,0.9683098591549296,1024.0,3.6056338028169015,34.02,-118.13,1.535,0.9609375,0.2685546875,284.0,3.5781818181818177
5.3561,29.0,5.337349397590361,0.9718875502008032,1318.0,2.646586345381526,37.27,-121.98,2.989,2.0166919575113806,0.3672230652503793,498.0,5.491735537190083
3.2121,42.0,4.171957671957672,1.0026455026455026,1317.0,3.484126984126984,34.1,-118.19,1.539,1.1974183750949126,0.2877752467729688,378.0,4.160949868073879
1.9231,44.0,3.959550561797753,1.0404494382022471,786.0,1.7662921348314606,34.01,-118.33,1.885,2.241730279898219,0.589058524173028,445.0,3.80561555075594
2.0227,22.0,4.837837837837838,1.1317567567567568,746.0,2.52027027027027,33.87,-117.95,0.55,1.9195710455764077,0.4490616621983914,296.0,4.2746268656716415
3.3371,32.0,4.845195729537367,1.0427046263345197,1702.0,3.02846975088968,32.57,-117.11,1.405,1.599882491186839,0.3443008225616921,561.9999999999999,4.646757679180888
6.0571,17.0,6.207598371777476,1.0366350067842605,2054.0,2.7869742198100407,33.92,-117.87,2.724,2.2273612463485883,0.3719571567672833,737.0,5.988219895287958
4.2045,16.0,7.266129032258065,1.1155913978494625,1106.0,2.9731182795698925,36.52,-119.54,1.209,2.443942133815552,0.3752260397830018,372.0,6.513253012048192
1.4066,39.0,4.633123689727463,1.0440251572327044,1752.0,3.672955974842768,34.12,-117.32,0.664,1.261415525114155,0.2842465753424657,477.0,4.437751004016064
4.0357,44.0,6.2326530612244895,1.0040816326530613,608.0,2.4816326530612245,34.02,-118.34,1.878,2.5115131578947367,0.4046052631578947,245.0,6.2073170731707314
3.8355,34.0,4.914798206278027,0.9910313901345292,574.0,2.5739910313901344,32.73,-117.11,1.267,1.9094076655052263,0.3850174216027875,223.0,4.959276018099547
3.6987,42.0,5.296943231441048,1.1746724890829694,628.0,2.7423580786026203,33.87,-118.19,1.521,1.9315286624203825,0.4283439490445859,229.0,4.509293680297398
1.9,44.0,4.726775956284153,1.1366120218579234,537.0,2.9344262295081966,34.03,-118.35,1.109,1.6108007448789572,0.3873370577281191,183.0,4.158653846153847
2.7857,21.0,6.132553606237817,1.1598440545808968,1580.0,3.0799220272904484,36.35,-119.09,0.927,1.991139240506329,0.3765822784810126,513.0,5.287394957983193
4.1387,4.0,4.470167064439141,1.1849642004773269,1606.0,1.9164677804295944,37.55,-121.96,1.625,2.332503113325031,0.6183063511830634,837.9999999999999,3.7724068479355495
4.2593,39.0,5.011976047904192,0.997005988023952,1817.0,2.720059880239521,37.65,-122.48,2.274,1.842597688497524,0.3665382498624105,668.0,5.027027027027028
1.9038,16.0,5.456445993031359,1.0662020905923344,652.0,2.2717770034843205,39.92,-122.17,0.608,2.401840490797546,0.4693251533742331,287.0,5.11764705882353
2.2188,20.0,5.739795918367347,1.1785714285714286,521.0,2.6581632653061225,39.14,-122.88,1.063,2.1593090211132435,0.4433781190019193,196.0,4.87012987012987
2.425,28.0,4.174025974025974,1.0935064935064935,926.0,2.4051948051948053,36.96,-122.03,2.161,1.7354211663066954,0.4546436285097192,385.0,3.817102137767221
6.3955,25.0,7.367595818815331,1.0470383275261324,1634.0,2.846689895470383,32.85,-117.23,3.167,2.58812729498164,0.3678090575275398,574.0,7.036605657237937
6.1256,16.0,5.41554054054054,0.9695945945945946,1080.0,3.6486486486486487,37.41,-121.86,2.669,1.4842592592592592,0.2657407407407407,296.0,5.585365853658536
3.1204,44.0,5.295774647887324,1.0586854460093895,1057.0,2.4812206572769955,38.1,-122.22,1.108,2.13434247871334,0.4266792809839166,426.0,5.002217294900222
3.5556,33.0,4.951859956236324,1.1181619256017503,1626.0,3.557986870897156,33.93,-118.08,1.728,1.3917589175891756,0.3142681426814267,457.0,4.42857142857143
4.1607,52.0,4.683363148479428,1.0930232558139534,1328.0,2.37567084078712,37.8,-122.41,3.5,1.9713855421686748,0.4600903614457831,559.0,4.284779050736498
1.6611,48.0,4.975247524752476,1.1014851485148516,1208.0,2.99009900990099,33.98,-118.3,0.958,1.663907284768212,0.3683774834437086,404.0,4.51685393258427
2.0888,45.0,3.130932896890344,1.1391162029459905,1552.0,2.540098199672668,34.1,-118.33,2.375,1.232603092783505,0.4484536082474227,610.9999999999999,2.748563218390804
3.9038,49.0,4.5724907063197024,1.037174721189591,669.0,2.486988847583643,34.04,-118.39,3.083,1.8385650224215249,0.4170403587443946,269.0,4.408602150537635
7.2554,16.0,7.577154308617234,1.0100200400801602,1665.0,3.3366733466933867,33.85,-117.78,3.356,2.270870870870871,0.3027027027027026,499.0,7.501984126984127
2.375,38.0,4.307065217391305,0.9375,1347.0,3.660326086956522,34.09,-117.32,0.753,1.1766889383815888,0.2561247216035635,368.0,4.594202898550725
1.528,43.0,4.651515151515151,1.067099567099567,1316.0,2.8484848484848486,33.96,-118.31,1.318,1.6329787234042552,0.3746200607902735,462.0,4.359026369168357
3.0417,25.0,3.953405017921147,1.077658303464755,2299.0,2.746714456391876,33.9,-118.35,2.37,1.4393214441061328,0.3923444976076554,836.9999999999999,3.6685144124168514
3.9732,35.0,6.082857142857143,1.0914285714285714,1044.0,2.9828571428571427,32.8,-117.13,1.749,2.039272030651341,0.3659003831417625,350.0,5.573298429319372
1.6652,48.0,4.767379679144385,1.0668449197860963,938.0,2.508021390374332,39.15,-121.59,0.589,1.9008528784648189,0.4253731343283581,374.0,4.468671679197995
4.725,23.0,6.442260442260443,1.0933660933660934,1103.0,2.71007371007371,33.7,-117.96,2.896,2.377153218495014,0.4034451495920217,407.0,5.892134831460674
4.3281,19.0,5.499288762446657,1.1024182076813656,1554.0,2.210526315789474,32.8,-117.03,2.2,2.487773487773488,0.4987129987129987,702.9999999999999,4.9883870967741935
2.9688,39.0,5.579207920792079,1.0272277227722773,1388.0,3.435643564356436,37.72,-122.46,2.32,1.6239193083573484,0.2989913544668587,404.0,5.43132530120482
4.7569,37.0,5.626050420168068,1.084033613445378,706.0,2.966386554621849,34.06,-118.14,2.538,1.896600566572238,0.3654390934844192,238.0,5.189922480620155
5.5248,22.0,6.141361256544503,0.9947643979057592,1217.0,3.1858638743455496,32.68,-116.98,1.563,1.9276910435497123,0.3122432210353328,382.0,6.173684210526316
1.6759,20.0,4.2817955112219455,1.0049875311720695,1062.0,2.6483790523690773,37.77,-120.83,1.167,1.6167608286252355,0.3794726930320149,401.0,4.260545905707198
3.7167,48.0,4.381877022653722,0.9029126213592232,716.0,2.3171521035598706,34.06,-118.35,3.85,1.8910614525139664,0.3896648044692737,309.0,4.85304659498208
4.0345,25.0,5.466124661246613,0.967479674796748,1063.0,2.880758807588076,33.7,-117.99,2.294,1.8974600188146755,0.3358419567262464,369.0,5.649859943977591
4.3426,11.0,4.505763688760807,1.0172910662824208,1594.0,2.2968299711815563,33.92,-117.95,1.413,1.9617314930991212,0.4429109159347553,694.0,4.429178470254957
3.3542,52.0,4.882716049382716,1.0740740740740742,501.0,3.092592592592593,34.13,-118.22,1.781,1.5788423153692612,0.3473053892215568,161.99999999999997,4.545977011494252
2.1074,24.0,3.2549019607843137,1.0762527233115469,814.0,1.7734204793028323,33.65,-117.91,1.813,1.8353808353808356,0.6068796068796068,459.0,3.0242914979757085
4.636,33.0,5.660332541567696,1.0166270783847982,1269.0,3.014251781472684,34.13,-117.86,2.455,1.8778565799842395,0.3372734436564223,421.0,5.567757009345794
2.2813,22.0,3.855882352941177,0.9382352941176472,1455.0,4.279411764705882,37.38,-120.72,0.673,0.9010309278350516,0.2192439862542955,340.0,4.109717868338558
4.9286,43.0,5.980487804878049,1.1902439024390243,491.0,2.395121951219512,38.1,-122.49,3.07,2.4969450101832997,0.4969450101832994,205.0,5.024590163934427
1.9355,10.0,5.13655462184874,1.1050420168067228,1262.0,2.6512605042016806,36.22,-119.36,0.683,1.9374009508716328,0.4167987321711569,476.0,4.64828897338403
4.7717,19.0,6.008498583569405,0.9660056657223796,1236.0,3.501416430594901,32.86,-116.98,1.532,1.716019417475728,0.2758899676375404,353.0,6.219941348973607
4.1071,52.0,4.681603773584905,0.945754716981132,1337.0,3.1533018867924527,37.73,-122.43,2.409,1.4846671652954375,0.299925205684368,424.0,4.950124688279302
2.7404,15.0,5.952830188679245,1.0636792452830188,1207.0,2.846698113207548,36.79,-119.69,0.763,2.091135045567522,0.3736536868268433,424.0,5.596452328159645
4.2304,17.0,5.909090909090909,0.9343434343434344,1174.0,2.9646464646464645,36.85,-119.81,0.944,1.993185689948893,0.3151618398637138,396.0,6.324324324324325
1.2548,22.0,4.410041841004184,1.0,428.0,1.790794979079498,34.57,-117.29,0.683,2.4626168224299065,0.5584112149532711,239.0,4.410041841004184
5.9062,35.0,6.535934291581109,1.057494866529774,1313.0,2.696098562628337,37.47,-122.25,3.832,2.424219345011424,0.3922315308453922,487.0,6.180582524271845
2.1979,16.0,6.166666666666667,1.121212121212121,704.0,2.1333333333333333,34.77,-118.19,1.464,2.890625,0.5255681818181818,330.0,5.500000000000001
2.9861,33.0,4.198858230256898,1.0532825880114176,2239.0,2.1303520456707896,37.7,-122.09,2.082,1.9709691826708355,0.4944171505136221,1051.0,3.9864498644986455
4.199,52.0,3.649214659685864,1.0641361256544504,1302.0,1.7041884816753927,37.8,-122.43,4.0,2.141321044546851,0.6244239631336406,764.0,3.429274292742927
1.9338,43.0,3.242009132420092,1.0776255707762556,1506.0,3.4383561643835616,37.78,-122.23,1.125,0.9428950863213812,0.3134130146082337,438.0,3.008474576271187
2.8125,46.0,4.722033898305085,1.0203389830508474,714.0,2.4203389830508475,34.18,-118.34,2.299,1.950980392156863,0.4215686274509803,295.0,4.627906976744187
3.0047,9.0,4.008108108108108,1.0405405405405406,1430.0,1.9324324324324325,37.37,-122.03,2.56,2.0741258741258743,0.5384615384615384,740.0,3.851948051948052
1.8214,52.0,5.736486486486487,1.06981981981982,1417.0,3.1914414414414414,34.01,-118.31,1.232,1.7974594213126325,0.3352152434721243,444.0,5.362105263157893
4.45,31.0,5.154377880184332,0.9930875576036866,1135.0,2.615207373271889,33.94,-117.95,2.679,1.970925110132159,0.3797356828193833,434.0000000000001,5.190255220417634
5.2139,18.0,5.733333333333333,0.9614035087719298,899.0,3.1543859649122807,34.02,-117.31,1.293,1.817575083426029,0.3047830923248053,285.0,5.963503649635037
3.4545,27.0,5.2889908256880735,0.9785932721712538,1760.0,2.691131498470948,33.94,-116.98,0.898,1.965340909090909,0.3636363636363636,654.0,5.4046875000000005
3.9929,19.0,5.968660968660969,0.9829059829059827,1973.0,2.81054131054131,35.14,-119.47,0.883,2.123669538773442,0.3497212366953877,702.0000000000001,6.072463768115943
5.0,26.0,5.599173553719008,1.0289256198347108,1439.0,2.9731404958677685,38.32,-122.32,1.752,1.883252258512856,0.3460736622654621,484.0,5.441767068273092
2.3942,38.0,3.075,0.9,142.0,3.55,33.85,-118.3,2.0,0.8661971830985916,0.2535211267605634,40.0,3.416666666666667
2.3243,27.0,6.34718826405868,1.0635696821515892,1100.0,2.6894865525672373,39.38,-121.74,0.855,2.36,0.3954545454545454,409.0,5.967816091954023
2.9423,42.0,2.6801075268817205,1.0053763440860215,982.0,2.639784946236559,34.08,-118.28,2.0,1.0152749490835031,0.3808553971486761,372.0,2.665775401069519
1.5608,31.0,3.971502590673575,0.9352331606217616,1518.0,3.932642487046632,36.4,-119.1,0.517,1.0098814229249011,0.2378129117259552,386.0,4.246537396121884
3.1753,27.0,5.134228187919463,1.0033557046979866,2212.0,2.4742729306487696,35.35,-119.04,0.85,2.0750452079566006,0.4055153707052441,894.0,5.117056856187291
2.1549,22.0,5.022458628841608,1.0898345153664302,2405.0,2.842789598108747,33.81,-117.26,1.465,1.766735966735967,0.3833679833679833,846.0,4.608459869848158
4.3333,33.0,5.767955801104972,1.058011049723757,960.0,2.6519337016574585,34.25,-118.49,2.329,2.1750000000000003,0.3989583333333333,362.0,5.4516971279373365
2.9688,52.0,4.230547550432276,1.0461095100864553,870.0,2.5072046109510087,37.77,-122.28,2.208,1.6873563218390804,0.4172413793103448,347.0,4.0440771349862255
2.7159,44.0,5.1054545454545455,1.0636363636363635,1444.0,2.625454545454545,34.1,-117.65,1.393,1.9445983379501388,0.4051246537396122,550.0000000000001,4.800000000000001
2.9821,20.0,3.63953488372093,1.062015503875969,1461.0,2.831395348837209,33.97,-118.1,1.425,1.2854209445585216,0.3750855578370979,516.0,3.4270072992700724
2.3333,33.0,5.782828282828283,0.9949494949494948,508.0,2.5656565656565657,36.78,-119.75,0.813,2.253937007874016,0.3877952755905511,198.0,5.812182741116752
1.899,39.0,3.601173020527859,1.1114369501466277,851.0,2.495601173020528,34.96,-120.44,1.133,1.4430082256169212,0.4453584018801411,341.0,3.240105540897097
6.0743,3.0,6.577235772357724,1.08130081300813,710.0,2.886178861788618,33.55,-117.69,2.743,2.27887323943662,0.3746478873239436,246.0,6.082706766917294
